"train/global_step","gpt2-xl_aux-without_ln - _step","gpt2-xl_aux-without_ln - _step__MIN","gpt2-xl_aux-without_ln - _step__MAX","gpt2-xl_aux-without_ln - main_loss","gpt2-xl_aux-without_ln - main_loss__MIN","gpt2-xl_aux-without_ln - main_loss__MAX"
"1000","141435.79296875","140873","142072","2.4893534863367677","1.225266933441162","3.289689302444458"
"1001","142192.5","142179","142205","2.532881577809652","2.451303720474243","2.616450548171997"
"1002","142322.8","142312","142330","2.5170801639556886","2.3832626342773438","2.6416783332824707"
"1003","142452.75","142447","142458","2.570324659347534","2.5285801887512207","2.627779483795166"
"1004","142582.55555555556","142572","142594","2.544501649008857","2.416905164718628","2.679474353790283"
"1005","142711.7142857143","142704","142721","2.551745653152466","2.384847640991211","2.697899580001831"
"1006","142846.33333333334","142834","142859","2.510673999786377","2.354942798614502","2.6331229209899902"
"1007","142977.6","142965","142992","2.578872036933899","2.42508602142334","2.8509225845336914"
"1008","143109.4","143103","143115","2.503834533691406","2.468050479888916","2.5529959201812744"
"1009","143240","143229","143250","2.512446165084839","2.4664812088012695","2.56634783744812"
"1010","143368.66666666666","143363","143378","2.589878479639689","2.381033420562744","2.7006008625030518"
"1011","143500.33333333334","143492","143511","2.587559700012207","2.492891788482666","2.6501142978668213"
"1012","143627","143620","143634","2.6381929874420167","2.4789741039276123","2.80397891998291"
"1013","143763.66666666666","143757","143774","2.573944091796875","2.5305285453796387","2.6307859420776367"
"1014","143890","143886","143894","2.490382432937622","2.3947081565856934","2.586056709289551"
"1015","144027.44444444444","144014","144040","2.5649448235829673","2.453268051147461","2.655540943145752"
"1016","144146.33333333334","144144","144149","2.5831662019093833","2.4817912578582764","2.6725587844848633"
"1017","144286.4","144279","144301","2.504455041885376","2.394606590270996","2.6448752880096436"
"1018","144417.33333333334","144408","144429","2.5437878370285034","2.477689027786255","2.6539902687072754"
"1019","144562","144562","144562","2.5320050716400146","2.5320050716400146","2.5320050716400146"
"1020","144681","144669","144695","2.521634300549825","2.4250495433807373","2.64166522026062"
"1021","144812.44444444444","144800","144824","2.5196647379133434","2.400014877319336","2.6726913452148438"
"1022","144945.6","144931","144957","2.5455612421035765","2.4269604682922363","2.709277391433716"
"1023","145074.18181818182","145061","145088","2.5746388218619605","2.455186605453491","2.694429397583008"
"1024","145202","145195","145211","2.566668212413788","2.4589834213256836","2.700791120529175"
"1025","145335","145323","145349","2.5516490538915","2.50285005569458","2.602368116378784"
"1026","145466.4","145455","145475","2.5466362953186037","2.4221889972686768","2.6448211669921875"
"1027","145591.33333333334","145586","145599","2.5616893768310547","2.496870279312134","2.6028435230255127"
"1028","145727.3","145717","145741","2.5140701055526735","2.40915846824646","2.6500399112701416"
"1029","145856","145853","145859","2.5830196142196655","2.423569679260254","2.742469549179077"
"1030","145986.5","145980","145993","2.601702928543091","2.572114944458008","2.631290912628174"
"1031","146125","146113","146136","2.549306273460388","2.358821392059326","2.726909637451172"
"1032","146248.83333333334","146241","146262","2.595868706703186","2.502711057662964","2.6441071033477783"
"1033","146387.33333333334","146379","146392","2.546250820159912","2.4790711402893066","2.581521511077881"
"1034","146510","146502","146517","2.5608936150868735","2.5047566890716553","2.610285758972168"
"1035","146647","146639","146655","2.5547329783439636","2.4770123958587646","2.613740921020508"
"1036","146778.75","146766","146788","2.5410267412662506","2.3219807147979736","2.6547768115997314"
"1037","146904","146897","146918","2.5589619477589927","2.299163818359375","2.7290542125701904"
"1038","147041","147027","147052","2.5097364829136777","2.3861758708953857","2.675593376159668"
"1039","147164.25","147157","147173","2.5322254300117493","2.3991925716400146","2.6709671020507812"
"1040","147299.2857142857","147290","147309","2.6547440120152066","2.5246646404266357","2.770974636077881"
"1041","147430","147423","147442","2.5207939743995667","2.470228910446167","2.638638973236084"
"1042","147566.8","147559","147577","2.541580557823181","2.3750193119049072","2.6392409801483154"
"1043","147689.25","147682","147700","2.5892714262008667","2.410374164581299","2.6925456523895264"
"1044","147824.7142857143","147812","147836","2.5762835911342075","2.4333038330078125","2.66936993598938"
"1045","147954","147943","147966","2.56849561797248","2.4776549339294434","2.6828901767730713"
"1046","148084.22222222222","148074","148099","2.5377118057674832","2.348761796951294","2.744558811187744"
"1047","148220","148211","148229","2.5163806676864624","2.47948956489563","2.553271770477295"
"1048","148352.4","148343","148361","2.5490628480911255","2.410189390182495","2.679821729660034"
"1049","148476","148469","148482","2.4401053190231323","2.3143434524536133","2.5154311656951904"
"1050","148609","148601","148619","2.548358201980591","2.4772181510925293","2.6982576847076416"
"1051","148742.4","148730","148755","2.575560283660889","2.5122222900390625","2.6290431022644043"
"1052","148874.125","148861","148886","2.523852527141571","2.3967127799987793","2.5778870582580566"
"1053","149008","148994","149018","2.512877106666565","2.376847505569458","2.6337063312530518"
"1054","149139","149134","149144","2.478771209716797","2.395857810974121","2.5616846084594727"
"1055","149265.75","149256","149280","2.5524825155735016","2.3120758533477783","2.7653605937957764"
"1056","149394.75","149387","149409","2.4756787419319153","2.3449318408966064","2.569314956665039"
"1057","149531.66666666666","149526","149541","2.54472549756368","2.4928383827209473","2.5776126384735107"
"1058","149658.2","149647","149670","2.5536030292510987","2.5142691135406494","2.610379695892334"
"1059","149792.5","149780","149804","2.6075932025909423","2.4968104362487793","2.7484803199768066"
"1060","149924.8","149912","149934","2.491687536239624","2.3535568714141846","2.615736722946167"
"1061","150053.33333333334","150044","150066","2.5501269499460855","2.4907562732696533","2.6320338249206543"
"1062","150183.25","150171","150196","2.5866509675979614","2.5622293949127197","2.5991318225860596"
"1063","150310.4","150301","150323","2.5195268630981444","2.3736648559570312","2.6104698181152344"
"1064","150444.07692307694","150432","150455","2.618288205220149","2.547489643096924","2.7975659370422363"
"1065","150579.7142857143","150567","150590","2.5601918697357178","2.402273654937744","2.6520748138427734"
"1066","150712.16666666666","150700","150721","2.547967473665873","2.4334940910339355","2.6724605560302734"
"1067","150838.25","150825","150851","2.579333633184433","2.39920711517334","2.692957639694214"
"1068","150965.4","150958","150976","2.53593111038208","2.4305686950683594","2.66689133644104"
"1069","151101.42857142858","151087","151113","2.539289712905884","2.3201467990875244","2.667947292327881"
"1070","151228.42857142858","151219","151244","2.589465754372733","2.474135398864746","2.7065560817718506"
"1071","151366.5","151349","151375","2.5688251852989197","2.490696907043457","2.626020669937134"
"1072","151492.375","151480","151504","2.505941480398178","2.348947525024414","2.60011625289917"
"1073","151629.5","151613","151638","2.6212675968805947","2.499768018722534","2.759547472000122"
"1074","151756.66666666666","151743","151769","2.598736974928114","2.4871087074279785","2.690910577774048"
"1075","151884.25","151875","151894","2.5513455867767334","2.4428253173828125","2.6879332065582275"
"1076","152019.55555555556","152007","152031","2.5342244307200112","2.363318920135498","2.679903984069824"
"1077","152151.375","152135","152161","2.6232403218746185","2.498628854751587","2.766284942626953"
"1078","152279.83333333334","152273","152288","2.567543069521586","2.50392746925354","2.6378328800201416"
"1079","152412","152401","152422","2.521674782037735","2.461045026779175","2.5743656158447266"
"1080","152537","152528","152550","2.5195330381393433","2.386589527130127","2.6660447120666504"
"1081","152676.6","152666","152685","2.604814052581787","2.504833936691284","2.685831308364868"
"1082","152808.2","152800","152815","2.531674289703369","2.4637062549591064","2.5958523750305176"
"1083","152938.375","152921","152948","2.5454368591308594","2.431779146194458","2.6971371173858643"
"1084","153065.33333333334","153056","153077","2.5267839829126992","2.398439645767212","2.602447509765625"
"1085","153200.875","153193","153210","2.572363406419754","2.453882932662964","2.667818546295166"
"1086","153330.75","153316","153340","2.5301012992858887","2.4412431716918945","2.5928473472595215"
"1087","153458","153447","153471","2.4204015731811523","2.2512667179107666","2.587847948074341"
"1088","153592.75","153583","153603","2.6224616169929504","2.5483222007751465","2.715782403945923"
"1089","153722.6","153708","153733","2.6124431610107424","2.4899792671203613","2.796628952026367"
"1090","153852.14285714287","153838","153865","2.5407256739480153","2.390585422515869","2.6471168994903564"
"1091","153980.25","153972","153989","2.590754449367523","2.5326476097106934","2.6984941959381104"
"1092","154115.2","154105","154123","2.6253287315368654","2.573086977005005","2.701242685317993"
"1093","154241.66666666666","154233","154254","2.55404261747996","2.442556142807007","2.6378068923950195"
"1094","154373.66666666666","154363","154385","2.559866984685262","2.462909698486328","2.7137820720672607"
"1095","154504.85714285713","154497","154517","2.569908550807408","2.4390974044799805","2.651062250137329"
"1096","154630.5","154625","154636","2.4104799032211304","2.2730677127838135","2.5478920936584473"
"1097","154767.42857142858","154759","154779","2.5348431723458424","2.3611643314361572","2.7735090255737305"
"1098","154898.75","154889","154913","2.524381935596466","2.4581527709960938","2.594560146331787"
"1099","155028.33333333334","155021","155039","2.586647629737854","2.449384927749634","2.7371387481689453"
"1100","155615.28879310345","155053","156254","2.4964959020244666","1.3796645402908325","3.0775022506713867"
"1101","156369","156365","156373","2.6172451972961426","2.4672129154205322","2.705406427383423"
"1102","156504.33333333334","156495","156515","2.5116488138834634","2.4594180583953857","2.599738121032715"
"1103","156635.5","156633","156638","2.5584123134613037","2.528815984725952","2.5880086421966553"
"1104","156764.6","156761","156770","2.5472831249237062","2.3766908645629883","2.627985715866089"
"1105","156895","156888","156901","2.5496865272521974","2.423344850540161","2.7202908992767334"
"1106","157030.375","157016","157040","2.549303710460663","2.427690267562866","2.7632617950439453"
"1107","157155","157147","157170","2.4718196392059326","2.3724427223205566","2.64943265914917"
"1108","157291.85714285713","157276","157302","2.549222435270037","2.3923182487487793","2.7026824951171875"
"1109","157422.75","157410","157434","2.5741995871067047","2.4255683422088623","2.667980194091797"
"1110","157549.66666666666","157538","157561","2.542812387148539","2.4797675609588623","2.6594834327697754"
"1111","157685.25","157672","157696","2.5146184265613556","2.3975436687469482","2.6349687576293945"
"1112","157809.57142857142","157801","157820","2.556173086166382","2.50305438041687","2.653042793273926"
"1113","157946.625","157931","157957","2.5578231513500214","2.503481388092041","2.6885478496551514"
"1114","158073","158066","158082","2.557666206359863","2.426938056945801","2.6085968017578125"
"1115","158208","158193","158218","2.5608281095822654","2.4042630195617676","2.7084920406341553"
"1116","158330.75","158326","158340","2.5331361889839172","2.3724968433380127","2.6667723655700684"
"1117","158469.4","158455","158482","2.552965545654297","2.4927945137023926","2.6609954833984375"
"1118","158603.16666666666","158593","158612","2.523845116297404","2.3722434043884277","2.595264434814453"
"1119","158725","158720","158730","2.559808921813965","2.514137029647827","2.6055045127868652"
"1120","158865.66666666666","158853","158875","2.563973903656006","2.4815995693206787","2.624742269515991"
"1121","158988.6","158979","159002","2.5698760509490968","2.44622802734375","2.757178783416748"
"1122","159128","159122","159134","2.569196939468384","2.5370359420776367","2.601357936859131"
"1123","159253.2","159243","159264","2.538007116317749","2.4106574058532715","2.6898303031921387"
"1124","159394.66666666666","159393","159396","2.465068499247233","2.3725521564483643","2.639502763748169"
"1125","159515.66666666666","159505","159529","2.5435324907302856","2.4129726886749268","2.7169857025146484"
"1126","159647.75","159635","159658","2.578389972448349","2.4524452686309814","2.7000722885131836"
"1127","159778.125","159767","159789","2.563791811466217","2.479156017303467","2.7139556407928467"
"1128","159904.5","159896","159918","2.551133841276169","2.4689016342163086","2.6536061763763428"
"1129","160044.5","160035","160052","2.626217762629191","2.508040428161621","2.7916247844696045"
"1130","160173.33333333334","160161","160184","2.5692928234736123","2.3519093990325928","2.810715436935425"
"1131","160304.33333333334","160291","160314","2.5283912817637124","2.3840203285217285","2.655322551727295"
"1132","160428.66666666666","160421","160433","2.5363194942474365","2.462437391281128","2.5936601161956787"
"1133","160562.25","160551","160578","2.5358867943286896","2.4035568237304688","2.6842498779296875"
"1134","160691.14285714287","160684","160706","2.5993025302886963","2.4808056354522705","2.7471094131469727"
"1135","160826.33333333334","160823","160830","2.5514562129974365","2.5097193717956543","2.5804662704467773"
"1136","160957","160947","160965","2.608029365539551","2.5412075519561768","2.644831657409668"
"1137","161084.66666666666","161078","161092","2.5826860268910727","2.4909098148345947","2.643921375274658"
"1138","161220.44444444444","161209","161232","2.5460884041256375","2.4398858547210693","2.6404104232788086"
"1139","161356.8","161346","161363","2.570835828781128","2.4330897331237793","2.7486824989318848"
"1140","161480.5","161471","161495","2.552667776743571","2.4024436473846436","2.7306971549987793"
"1141","161617.25","161611","161623","2.5684563517570496","2.4909634590148926","2.6896555423736572"
"1142","161743.2","161736","161748","2.570239305496216","2.3709120750427246","2.7099533081054688"
"1143","161873.85714285713","161864","161886","2.590495926993234","2.447411060333252","2.75219464302063"
"1144","162006.33333333334","161994","162017","2.5468536218007407","2.400211811065674","2.6985743045806885"
"1145","162139","162126","162149","2.5643477916717528","2.4430840015411377","2.6825523376464844"
"1146","162273.85714285713","162261","162281","2.556427240371704","2.4697818756103516","2.679694175720215"
"1147","162396.57142857142","162386","162412","2.580895117350987","2.4208452701568604","2.7025532722473145"
"1148","162528.11111111112","162517","162542","2.566014130910238","2.4517014026641846","2.6872143745422363"
"1149","162656","162647","162662","2.5564685265223184","2.4685051441192627","2.641087770462036"
"1150","162791.55555555556","162779","162805","2.552047755983141","2.45302414894104","2.6659374237060547"
"1151","162920.42857142858","162911","162933","2.566111053739275","2.360165596008301","2.7952497005462646"
"1152","163051.77777777778","163041","163067","2.6033519638909235","2.4804248809814453","2.6770312786102295"
"1153","163187","163179","163195","2.580399513244629","2.564472198486328","2.5963268280029297"
"1154","163318.2","163303","163326","2.5811838626861574","2.424926280975342","2.723273754119873"
"1155","163446","163440","163453","2.49084464708964","2.478583574295044","2.499737501144409"
"1156","163569.83333333334","163564","163577","2.563827633857727","2.4130606651306152","2.6688337326049805"
"1157","163702.7142857143","163695","163716","2.542189972741263","2.4807040691375732","2.6329421997070312"
"1158","163839.5","163827","163851","2.583906650543213","2.4400947093963623","2.6741061210632324"
"1159","163965.25","163958","163970","2.5207086205482483","2.501981496810913","2.560774803161621"
"1160","164101.5","164088","164115","2.5027228196461997","2.4613876342773438","2.5856423377990723"
"1161","164232","164232","164232","2.6064412593841553","2.6064412593841553","2.6064412593841553"
"1162","164368.75","164356","164374","2.6691433787345886","2.641357898712158","2.694065809249878"
"1163","164496.7142857143","164483","164508","2.5609637669154575","2.4157004356384277","2.71201753616333"
"1164","164631","164614","164639","2.5328245560328164","2.344691038131714","2.5947835445404053"
"1165","164760.66666666666","164748","164767","2.5105671485265098","2.3535895347595215","2.6240997314453125"
"1166","164886.3","164875","164900","2.5837666273117064","2.3505868911743164","2.7279460430145264"
"1167","165023.42857142858","165011","165030","2.5193871089390347","2.414931535720825","2.6489524841308594"
"1168","165144","165141","165147","2.4467692375183105","2.354137420654297","2.539401054382324"
"1169","165277.125","165268","165294","2.5348656475543976","2.436196804046631","2.6432156562805176"
"1170","165412.75","165406","165422","2.5700815320014954","2.4291634559631348","2.6923723220825195"
"1171","165542.2857142857","165532","165554","2.5474294934953963","2.423133373260498","2.6777632236480713"
"1172","165674.4","165664","165684","2.567776155471802","2.3911447525024414","2.729426145553589"
"1173","165802.66666666666","165794","165817","2.5716502931382923","2.424943208694458","2.665365219116211"
"1174","165937.66666666666","165931","165943","2.5628138383229575","2.510012149810791","2.5974597930908203"
"1175","166066.5","166053","166076","2.5033493439356485","2.334195375442505","2.5970325469970703"
"1176","166194.66666666666","166184","166211","2.563475635316637","2.4196791648864746","2.762266159057617"
"1177","166326.5","166317","166336","2.580620527267456","2.5364582538604736","2.6411123275756836"
"1178","166460.75","166449","166469","2.6304410099983215","2.5839033126831055","2.733170986175537"
"1179","166597.33333333334","166584","166604","2.6090112924575806","2.532007932662964","2.6893115043640137"
"1180","166720","166709","166725","2.5525246461232505","2.3836286067962646","2.657979965209961"
"1181","166853.44444444444","166845","166863","2.566789229710897","2.4933552742004395","2.642625093460083"
"1182","166988.33333333334","166985","166992","2.57539431254069","2.4408934116363525","2.67907977104187"
"1183","167114","167106","167128","2.5280160109202066","2.482515811920166","2.5663490295410156"
"1184","167249.25","167239","167257","2.61457097530365","2.5383307933807373","2.6671664714813232"
"1185","167375.83333333334","167366","167386","2.528680682182312","2.32428240776062","2.6710121631622314"
"1186","167508","167495","167521","2.568452616532644","2.4491121768951416","2.6491622924804688"
"1187","167636.4","167625","167647","2.579883074760437","2.446444272994995","2.6857380867004395"
"1188","167770.375","167756","167782","2.5334717631340027","2.2151834964752197","2.6641480922698975"
"1189","167902.5","167895","167912","2.521991491317749","2.413670301437378","2.6508822441101074"
"1190","168029.33333333334","168018","168044","2.537451293733385","2.351921319961548","2.642873525619507"
"1191","168169","168165","168173","2.5320723056793213","2.4768130779266357","2.587331533432007"
"1192","168297.85714285713","168290","168307","2.5499092510768344","2.3262367248535156","2.704256534576416"
"1193","168424.33333333334","168413","168438","2.588616053263346","2.456747531890869","2.6416428089141846"
"1194","168553.625","168545","168562","2.5435959696769714","2.4490652084350586","2.6974027156829834"
"1195","168683.42857142858","168674","168698","2.5415519305637906","2.385258436203003","2.722785234451294"
"1196","168817.5","168804","168825","2.53481916586558","2.4879369735717773","2.608642578125"
"1197","168949.16666666666","168941","168956","2.544688900311788","2.3920111656188965","2.60388445854187"
"1198","169075.6","169066","169088","2.5981698989868165","2.5140154361724854","2.6456682682037354"
"1199","169214.6","169198","169223","2.5752042293548585","2.4382474422454834","2.7304413318634033"
"1200","169785.85171102663","169230","170299","2.4988040769961395","1.4117454290390015","3.3350160121917725"
